X,Y,Stock,X1,Y1
2.4644137671,0.0008672927,NVR,-0.3421,0.9821249954
2.4760839221,0.0008337695,NWL,-0.111,1.051293713
2.4877540772,0.0008033334,NWS,-0.4613,0.8239690775
2.4994242323,0.000776043,NWSA,-0.2274,1.0662507953
2.5110943874,0.0007519571,NXPI,-0.7615,0.3818974247
2.5227645424,0.0007311344,O,-0.4352,0.8625339146
2.5344346975,0.0007136297,ODFL,0.0838,0.7940780967
2.5461048526,0.0006994819,OKE,-0.371,0.9488708462
2.5577750077,0.0006887261,OKTA,0.2722,0.4530128544
2.5694451628,0.0006813971,OLED,-0.3475,0.9762801058
2.5811153178,0.0006775271,OMC,-0.0261,0.9692570058
2.5927854729,0.0006771374,ON,-0.3603,0.9616765814
2.604455628,0.0006802464,ORCL,-0.7692,0.3723904886
2.6161257831,0.0006868725,ORCL,-0.3275,0.9973722641
2.6277959382,0.0006970306,OTEX,-0.7436,0.4044261924
2.6394660932,0.0007107205,OXY,-0.5935,0.6183659598
2.6511362483,0.0007279384,PAGS,-0.9123,0.2209419355
2.6628064034,0.0007486807,PANW,-1.1065,0.08882142
2.6744765585,0.0007729436,PAYC,-0.0179,0.9584449888
2.6861467135,0.0008007191,PAYC,-0.0076,0.9442359291
2.6978168686,0.000831983,PAYX,-0.0026,0.9370400065
2.7094870237,0.0008667068,PAYX,-0.0011,0.9348812298
2.7211571788,0.0009048621,PBCT,-0.3198,1.0049022983
2.7328273339,0.0009464168,PCAR,-0.0364,0.9822127413
2.7444974889,0.0009913242,PCTY,-1.2368,0.0401363787
2.756167644,0.0010395339,PEAK,-0.3568,0.9657009157
2.7678377991,0.0010909954,PEG,-0.0859,1.0330936005
2.7795079542,0.0011456525,PEGA,-0.8139,0.320002637
2.7911781093,0.001203425,PEP,-0.0898,1.0363410897
2.8028482643,0.0012642267,PFE,-0.0462,0.9938566279
2.8145184194,0.0013279717,PFG,0,0.9332981268
2.8261885745,0.0013945738,PFPT,-0.3258,0.9991064786
2.8378587296,0.0014639395,PG,-0.0631,1.0120623897
2.8495288846,0.0015359462,PGR,-0.2214,1.0682122032
2.8611990397,0.0016104636,PH,-0.4553,0.8329753552
2.8728691948,0.0016873617,PHM,-0.2937,1.0279272291
2.8845393499,0.0017665034,PKG,-0.2344,1.0637000184
2.896209505,0.0018477243,PKI,-0.346,0.9779036863
2.90787966,0.0019308529,PLD,-0.0054,0.9410697232
2.9195498151,0.0020157178,PLXS,-0.474,0.8047176017
2.9312199702,0.0021021374,PM,-0.7985,0.3375619047
2.9428901253,0.0021898893,PNC,-0.0751,1.023662776
2.9545602804,0.0022787409,PNR,-0.2807,1.037833311
2.9662304354,0.0023684594,PNW,-0.6669,0.5087489672
2.9779005905,0.0024588123,POWI,0.8152,0.0037663237
2.9895707456,0.0025495607,PPG,-0.2916,1.0296364188
3.0012409007,0.0026404413,PPL,-0.5429,0.6973413937
3.0129110557,0.0027311846,PRGO,-0.2633,1.0493044222
3.0245812108,0.0028215213,PRU,-0.1605,1.0714931431
3.0362513659,0.002911189,PS,-1.2125,0.0472320146
3.047921521,0.0029999548,PSA,-0.7006,0.4614425044
3.0595916761,0.0030875929,PSTG,-0.7705,0.3708151813
3.0712618311,0.0031738776,PSX,-0.3443,0.9797437441
3.0829319862,0.0032586157,PTC,-1.417,0.0083823317
3.0946021413,0.003341745,PVH,-0.3258,0.9991064786
3.101,0.0033864202,NA,NA,NA
3.1062722964,0.0034232357,PWR,-0.0849,1.032260911
3.1179424514,0.0035030584,PXD,-0.1393,1.0654202245
3.1296126065,0.0035811834,PYPL,-0.1112,1.0514210154
3.1412827616,0.0036576122,PYPL,-0.0473,0.9950820107
3.1529529167,0.0037324716,QCOM,-0.1099,1.0505935498
3.1646230718,0.0038059193,QCOM,-0.0468,0.9945250185
3.1762932268,0.0038781133,QLYS,0.5456,0.1230593571
3.1879633819,0.0039492146,QTWO,-0.391,0.9235461522
3.199633537,0.0040193976,RAMP,-0.0511,0.9993151511
3.2113036921,0.0040888398,RCL,-0.4955,0.7715867717
3.2229738472,0.0041577187,RE,-0.0364,0.9822127413
3.2346440022,0.0042261972,REG,-0.3547,0.9680976629
3.2463141573,0.0042943796,REGN,1.0694,0
3.2579843124,0.0043623557,RF,-0.1452,1.0674074857
3.2696544675,0.004430215,RHI,-0.1365,1.0643248816
3.2813246225,0.0044980473,RJF,-0.4618,0.8232185544
