,X,Y,Stock,X1,Y1,category
2038,-0.011845495,19.62087042,MIND,-0.010631645,19.44153088,
2039,-0.011845495,19.62087042,MINI,-0.010631645,19.44153088,
2040,-0.011845495,19.62087042,MITK,-0.010589788,19.43039338,
2041,-0.011803638,19.61548922,MITT,-0.010589788,19.43039338,
2042,-0.011803638,19.61548922,MJCO,-0.010589788,19.43039338,
2043,-0.011803638,19.61548922,MKC,-0.010547932,19.41925588,
2044,-0.011761781,19.61010802,MKC/V,-0.010547932,19.41925588,
2045,-0.011761781,19.61010802,MKGI,-0.010547932,19.41925588,
2046,-0.011761781,19.61010802,MKL,-0.010547932,19.41925588,
2047,-0.011761781,19.61010802,MKSI,-0.010547932,19.41925588,
2048,-0.011761781,19.61010802,MKTX,-0.010506075,19.40811838,
2049,-0.011719924,19.60472682,MLAB,-0.010506075,19.40811838,
2050,-0.011719924,19.60472682,MLHR,-0.010506075,19.40811838,
2051,-0.011678067,19.59934563,MLI,-0.010506075,19.40811838,
2052,-0.011678067,19.59934563,MLM,-0.010506075,19.40811838,
2053,-0.011678067,19.59934563,MLND,-0.010506075,19.40811838,
2054,-0.011678067,19.59934563,MLNX,-0.010506075,19.40811838,
2055,-0.011678067,19.59934563,MLP,-0.010506075,19.40811838,
2056,-0.01163621,19.59396443,MLR,-0.010464218,19.39698088,
2057,-0.01163621,19.59396443,MLSS,-0.010422361,19.38584338,
2058,-0.01163621,19.59396443,MLVF,-0.010422361,19.38584338,
2059,-0.01163621,19.59396443,MMAC,-0.010380504,19.37470588,
2060,-0.01163621,19.59396443,MMC,-0.010380504,19.37470588,
2061,-0.011594353,19.58858323,MMM,-0.010338647,19.36356838,
2062,-0.011594353,19.58858323,MMS,-0.010338647,19.36356838,
2063,-0.011552496,19.58320203,MMSI,-0.010338647,19.36356838,
2064,-0.011552496,19.58320203,MMX,-0.010338647,19.36356838,
2065,-0.011552496,19.58320203,MMYT,-0.01029679,19.35243088,
2066,-0.01151064,19.57782083,MN,-0.01029679,19.35243088,
2067,-0.01151064,19.57782083,MNDO,-0.01029679,19.35243088,
2068,-0.01151064,19.57782083,MNK,-0.01029679,19.35243088,
2069,-0.011468783,19.57243964,MNKD,-0.01029679,19.35243088,
2070,-0.011468783,19.57243964,MNLO,-0.01029679,19.35243088,
2071,-0.011468783,19.57243964,MNOV,-0.01029679,19.35243088,
2072,-0.011426926,19.56705844,MNR,-0.010254933,19.34129338,
2073,-0.011385069,19.56167724,MNRO,-0.010254933,19.34129338,
2074,-0.011343212,19.55629604,MNSB,-0.010213077,19.33015588,
2075,-0.011343212,19.55629604,MNST,-0.010213077,19.33015588,
2076,-0.011343212,19.55629604,MNTA,-0.010213077,19.33015588,
2077,-0.011301355,19.55091484,MNTX,-0.010213077,19.33015588,
2078,-0.011301355,19.55091484,MO,-0.010213077,19.33015588,
2079,-0.011301355,19.55091484,MOBL,-0.01017122,19.31901838,
2080,-0.011301355,19.55091484,MOD,-0.01017122,19.31901838,
2081,-0.011259498,19.54553365,MODN,-0.010087506,19.29674338,
2082,-0.011217641,19.54015245,MOFG,-0.010087506,19.29674338,
2083,-0.011217641,19.54015245,MOG/A,-0.010087506,19.29674338,
2084,-0.011217641,19.54015245,MOG/B,-0.010045649,19.28560588,
2085,-0.011217641,19.54015245,MOGO,-0.010045649,19.28560588,
2086,-0.011217641,19.54015245,MOH,-0.010045649,19.28560588,
2087,-0.011217641,19.54015245,MORN,-0.010045649,19.28560588,
2088,-0.011175785,19.53477125,MOS,-0.010045649,19.28560588,
2089,-0.011175785,19.53477125,MOSY,-0.010045649,19.28560588,
2090,-0.011133928,19.52939005,MOTS,-0.010003792,19.27446838,
2091,-0.011092071,19.52400886,MOV,-0.009961935,19.26333088,
2092,-0.011092071,19.52400886,MOXC,-0.009961935,19.26333088,
2093,-0.011050214,19.51862766,MPAA,-0.009961935,19.26333088,
2094,-0.011050214,19.51862766,MPB,-0.009961935,19.26333088,
2095,-0.011008357,19.51324646,MPC,-0.009961935,19.26333088,
2096,-0.011008357,19.51324646,MPW,-0.009920078,19.25219338,
2097,-0.011008357,19.51324646,MPWR,-0.009920078,19.25219338,
2098,-0.011008357,19.51324646,MPX,-0.009920078,19.25219338,
2099,-0.0109665,19.50786526,MR,-0.009920078,19.25219338,
2100,-0.0109665,19.50786526,MRAM,-0.009878222,19.24105588,
2101,-0.0109665,19.50786526,MRBK,-0.009878222,19.24105588,
2102,-0.0109665,19.50786526,MRC,-0.009878222,19.24105588,
2103,-0.0109665,19.50786526,MRCC,-0.009878222,19.24105588,
2104,-0.0109665,19.50786526,MRCY,-0.009836365,19.22991838,
2105,-0.0109665,19.50786526,MRIN,-0.009836365,19.22991838,
2106,-0.010924643,19.50248406,MRK,-0.009836365,19.22991838,
2107,-0.010924643,19.50248406,MRKR,-0.009836365,19.22991838,
2108,-0.010924643,19.50248406,MRLN,-0.009836365,19.22991838,
2109,-0.010924643,19.50248406,MRNS,-0.009794508,19.21878088,
2110,-0.010924643,19.50248406,MRO,-0.009794508,19.21878088,
2111,-0.010924643,19.50248406,MRSN,-0.009794508,19.21878088,
2112,-0.01084093,19.49172167,MRTN,-0.009794508,19.21878088,
2113,-0.01084093,19.49172167,MRTX,-0.009794508,19.21878088,
2114,-0.01080096,19.48658314,MRUS,-0.009752651,19.20764338,
2115,-0.010799073,19.48608088,MRVL,-0.009752651,19.20764338,
2116,-0.010799073,19.48608088,MS,-0.009710794,19.19650588,
2117,-0.010757216,19.47494338,MSA,-0.009710794,19.19650588,
2118,-0.010757216,19.47494338,MSB,-0.009668937,19.18536838,
2119,-0.010757216,19.47494338,MSBF,-0.009668937,19.18536838,
2120,-0.010757216,19.47494338,MSBI,-0.009668937,19.18536838,
2121,-0.010715359,19.46380588,MSCI,-0.009585224,19.16309338,
2122,-0.010715359,19.46380588,MSEX,-0.009585224,19.16309338,
2123,-0.010715359,19.46380588,MSFT,-0.009585224,19.16309338,
2124,-0.010673502,19.45266838,MSG,-0.009543367,19.15195588,
2125,-0.010673502,19.45266838,MSGN,-0.009543367,19.15195588,
2126,-0.010631645,19.44153088,MSI,-0.009543367,19.15195588,
2127,-0.010631645,19.44153088,MSM,-0.009543367,19.15195588,
2128,-0.010589788,19.43039338,MSN,-0.009543367,19.15195588,
2129,-0.010589788,19.43039338,MSON,-0.009543367,19.15195588,
2130,-0.010589788,19.43039338,MSTR,-0.009543367,19.15195588,
2131,-0.010547932,19.41925588,MSVB,-0.00950151,19.14081838,
2132,-0.010547932,19.41925588,MTA,-0.00950151,19.14081838,
2133,-0.010547932,19.41925588,MTB,-0.00950151,19.14081838,
2134,-0.010547932,19.41925588,MTBC,-0.00950151,19.14081838,
2135,-0.010547932,19.41925588,MTD,-0.009459653,19.12968088,
2136,-0.010506075,19.40811838,MTDR,-0.009459653,19.12968088,
2137,-0.010506075,19.40811838,MTEM,-0.009417796,19.11854338,
2138,-0.010506075,19.40811838,MTEX,-0.009417796,19.11854338,
2139,-0.010506075,19.40811838,MTG,-0.009417796,19.11854338,
2140,-0.010506075,19.40811838,MTH,-0.009375939,19.10740588,
2141,-0.010506075,19.40811838,MTN,-0.009375939,19.10740588,
2142,-0.010506075,19.40811838,MTNB,-0.009375939,19.10740588,
2143,-0.010506075,19.40811838,MTOR,-0.009375939,19.10740588,
2144,-0.010464218,19.39698088,MTR,-0.009375939,19.10740588,
2145,-0.010422361,19.38584338,MTRN,-0.009375939,19.10740588,
2146,-0.010422361,19.38584338,MTRX,-0.009334082,19.09626838,
2147,-0.010380504,19.37470588,MTSC,-0.009334082,19.09626838,
2148,-0.010380504,19.37470588,MTSI,-0.009292225,19.08513088,
2149,-0.010338647,19.36356838,MTSL,-0.009292225,19.08513088,
2150,-0.010338647,19.36356838,MTW,-0.009292225,19.08513088,
2151,-0.010338647,19.36356838,MTX,-0.009250369,19.07399338,
2152,-0.010338647,19.36356838,MTZ,-0.009250369,19.07399338,
2153,-0.01029679,19.35243088,MU,-0.009208512,19.06285588,
2154,-0.01029679,19.35243088,MUR,-0.009166655,19.05171838,
2155,-0.01029679,19.35243088,MUSA,-0.009166655,19.05171838,
2156,-0.01029679,19.35243088,MUX,-0.009166655,19.05171838,
2157,-0.01029679,19.35243088,MVBF,-0.009166655,19.05171838,
2158,-0.01029679,19.35243088,MVC,-0.009166655,19.05171838,
2159,-0.01029679,19.35243088,MVIS,-0.009124798,19.04058088,
2160,-0.010254933,19.34129338,MWA,-0.009124798,19.04058088,
2161,-0.010254933,19.34129338,MX,-0.009124798,19.04058088,
2162,-0.010213077,19.33015588,MXC,-0.009124798,19.04058088,
2163,-0.010213077,19.33015588,MXIM,-0.009124798,19.04058088,
2164,-0.010213077,19.33015588,MXL,-0.009124798,19.04058088,
2165,-0.010213077,19.33015588,MYE,-0.009082941,19.02944338,
2166,-0.010213077,19.33015588,MYGN,-0.009082941,19.02944338,
2167,-0.01017122,19.31901838,MYL,-0.009041084,19.01830587,
2168,-0.01017122,19.31901838,MYO,-0.009041084,19.01830587,
2169,-0.010087506,19.29674338,MYOK,-0.009041084,19.01830587,
2170,-0.010087506,19.29674338,MYOS,-0.008999227,19.00716837,
2171,-0.010087506,19.29674338,MYOV,-0.008999227,19.00716837,
2172,-0.010045649,19.28560588,MYRG,-0.008999227,19.00716837,
2173,-0.010045649,19.28560588,MYSZ,-0.008999227,19.00716837,
2174,-0.010045649,19.28560588,MYT,-0.00895737,18.99603087,
2175,-0.010045649,19.28560588,NAII,-0.008915514,18.98489337,
2176,-0.010045649,19.28560588,NAK,-0.008915514,18.98489337,
2177,-0.010045649,19.28560588,NAKD,-0.008915514,18.98489337,
2178,-0.010003792,19.27446838,NAOV,-0.008873657,18.97375587,
2179,-0.009961935,19.26333088,NAT,-0.008873657,18.97375587,
2180,-0.009961935,19.26333088,NATH,-0.008873657,18.97375587,
2181,-0.009961935,19.26333088,NATI,-0.008873657,18.97375587,
2182,-0.009961935,19.26333088,NATR,-0.008873657,18.97375587,
2183,-0.009961935,19.26333088,NAV,-0.008873657,18.97375587,
2184,-0.009920078,19.25219338,NAVB,-0.008873657,18.97375587,
2185,-0.009920078,19.25219338,NAVI,-0.008873657,18.97375587,
2186,-0.009920078,19.25219338,NBEV,-0.008873657,18.97375587,
2187,-0.009920078,19.25219338,NBHC,-0.0088318,18.96261837,
2188,-0.009878222,19.24105588,NBIX,-0.0088318,18.96261837,
2189,-0.009878222,19.24105588,NBL,-0.008789943,18.95148087,
2190,-0.009878222,19.24105588,NBN,-0.008789943,18.95148087,
2191,-0.009878222,19.24105588,NBR,-0.008789943,18.95148087,
2192,-0.009836365,19.22991838,NBRV,-0.008748086,18.94034337,
2193,-0.009836365,19.22991838,NBSE,-0.008748086,18.94034337,
2194,-0.009836365,19.22991838,NBTB,-0.008706229,18.92920587,
2195,-0.009836365,19.22991838,NBY,-0.008706229,18.92920587,
2196,-0.009836365,19.22991838,NC,-0.008664372,18.91806837,
2197,-0.009794508,19.21878088,NCBS,-0.008622515,18.90693087,
2198,-0.009794508,19.21878088,NCLH,-0.008622515,18.90693087,
2199,-0.009794508,19.21878088,NCMI,-0.008622515,18.90693087,
2200,-0.009794508,19.21878088,NCR,-0.008622515,18.90693087,
2201,-0.009794508,19.21878088,NCSM,-0.008580659,18.89579337,
2202,-0.009752651,19.20764338,NDAQ,-0.008580659,18.89579337,
2203,-0.009752651,19.20764338,NDLS,-0.008538802,18.88465587,
2204,-0.009710794,19.19650588,NDRA,-0.008538802,18.88465587,
2205,-0.009710794,19.19650588,NDSN,-0.008538802,18.88465587,
2206,-0.009668937,19.18536838,NE,-0.008496945,18.87351837,
2207,-0.009668937,19.18536838,NEE,-0.008496945,18.87351837,
2208,-0.009668937,19.18536838,NEM,-0.008496945,18.87351837,
2209,-0.009585224,19.16309338,NEO,-0.008496945,18.87351837,
2210,-0.009585224,19.16309338,NEOG,-0.008496945,18.87351837,
2211,-0.009585224,19.16309338,NEON,-0.008496945,18.87351837,
2212,-0.009543367,19.15195588,NEOS,-0.008455088,18.86238087,
2213,-0.009543367,19.15195588,NEPH,-0.008455088,18.86238087,
2214,-0.009543367,19.15195588,NEPT,-0.008371374,18.84010587,
2215,-0.009543367,19.15195588,NERV,-0.008371374,18.84010587,
2216,-0.009543367,19.15195588,NES,-0.008371374,18.84010587,
2217,-0.009543367,19.15195588,NESR,-0.008371374,18.84010587,
2218,-0.009543367,19.15195588,NETE,-0.008329517,18.82896837,
2219,-0.00950151,19.14081838,NEU,-0.008329517,18.82896837,
2220,-0.00950151,19.14081838,NEWA,-0.008287661,18.81783087,
2221,-0.00950151,19.14081838,NEWR,-0.008245804,18.80669337,
2222,-0.00950151,19.14081838,NEWT,-0.008245804,18.80669337,
2223,-0.009459653,19.12968088,NEX,-0.008245804,18.80669337,
2224,-0.009459653,19.12968088,NEXA,-0.008245804,18.80669337,
2225,-0.009417796,19.11854338,NEXT,-0.008203947,18.79459342,
2226,-0.009417796,19.11854338,NFBK,-0.008203947,18.79459342,
2227,-0.009417796,19.11854338,NFG,-0.008203947,18.79459342,
2228,-0.009375939,19.10740588,NFLX,-0.008203947,18.79459342,
2229,-0.009375939,19.10740588,NG,-0.00816209,18.77831633,
2230,-0.009375939,19.10740588,NGD,-0.00816209,18.77831633,
2231,-0.009375939,19.10740588,NGHC,-0.00816209,18.77831633,
2232,-0.009375939,19.10740588,NGS,-0.00816209,18.77831633,
2233,-0.009375939,19.10740588,NGVT,-0.00816209,18.77831633,
2234,-0.009334082,19.09626838,NH,-0.00816209,18.77831633,
2235,-0.009334082,19.09626838,NHC,-0.008120233,18.76203924,
2236,-0.009292225,19.08513088,NHI,-0.008120233,18.76203924,
2237,-0.009292225,19.08513088,NHLD,-0.008120233,18.76203924,
2238,-0.009292225,19.08513088,NHTC,-0.008120233,18.76203924,
2239,-0.009250369,19.07399338,NI,-0.008120233,18.76203924,
2240,-0.009250369,19.07399338,NICK,-0.008120233,18.76203924,
2241,-0.009208512,19.06285588,NINE,-0.008078376,18.74576215,
2242,-0.009166655,19.05171838,NJR,-0.008078376,18.74576215,
2243,-0.009166655,19.05171838,NK,-0.008078376,18.74576215,
2244,-0.009166655,19.05171838,NKE,-0.008078376,18.74576215,
2245,-0.009166655,19.05171838,NKSH,-0.008078376,18.74576215,
2246,-0.009166655,19.05171838,NKTR,-0.008078376,18.74576215,
2247,-0.009124798,19.04058088,NL,-0.008036519,18.72948506,
2248,-0.009124798,19.04058088,NLOK,-0.008036519,18.72948506,
2249,-0.009124798,19.04058088,NLS,-0.008036519,18.72948506,
2250,-0.009124798,19.04058088,NLSN,-0.008036519,18.72948506,
2251,-0.009124798,19.04058088,NLTX,-0.007952806,18.69693088,
2252,-0.009124798,19.04058088,NLY,-0.007952806,18.69693088,
2253,-0.009082941,19.02944338,NM,-0.007952806,18.69693088,
2254,-0.009082941,19.02944338,NMFC,-0.007952806,18.69693088,
2255,-0.009041084,19.01830587,NMIH,-0.007952806,18.69693088,
2256,-0.009041084,19.01830587,NMRD,-0.007952806,18.69693088,
2257,-0.009041084,19.01830587,NMRK,-0.007952806,18.69693088,
2258,-0.008999227,19.00716837,NNA,-0.007952806,18.69693088,
2259,-0.008999227,19.00716837,NNBR,-0.007910949,18.68065379,
2260,-0.008999227,19.00716837,NNI,-0.007910949,18.68065379,
2261,-0.008999227,19.00716837,NNN,-0.007910949,18.68065379,
2262,-0.00895737,18.99603087,NNVC,-0.007869092,18.6643767,
2263,-0.008915514,18.98489337,NOA,-0.007827235,18.64809961,
2264,-0.008915514,18.98489337,NOC,-0.007785378,18.63182252,
2265,-0.008915514,18.98489337,NODK,-0.007785378,18.63182252,
2266,-0.008873657,18.97375587,NOG,-0.007785378,18.63182252,
2267,-0.008873657,18.97375587,NOMD,-0.007743521,18.61554543,
2268,-0.008873657,18.97375587,NOVN,-0.007743521,18.61554543,
2269,-0.008873657,18.97375587,NOVT,-0.007743521,18.61554543,
2270,-0.008873657,18.97375587,NOW,-0.007701664,18.59926834,
2271,-0.008873657,18.97375587,NP,-0.007701664,18.59926834,
2272,-0.008873657,18.97375587,NPK,-0.007659807,18.58299124,
2273,-0.008873657,18.97375587,NPO,-0.007659807,18.58299124,
2274,-0.008873657,18.97375587,NPTN,-0.007659807,18.58299124,
2275,-0.0088318,18.96261837,NR,-0.007617951,18.56671415,
2276,-0.0088318,18.96261837,NRBO,-0.007617951,18.56671415,
2277,-0.008789943,18.95148087,NRC,-0.007617951,18.56671415,
2278,-0.008789943,18.95148087,NRG,-0.007617951,18.56671415,
2279,-0.008789943,18.95148087,NRIM,-0.007617951,18.56671415,
2280,-0.008748086,18.94034337,NRZ,-0.007576094,18.55043706,
2281,-0.008748086,18.94034337,NSA,-0.007576094,18.55043706,
2282,-0.008706229,18.92920587,NSC,-0.007534237,18.53415997,
2283,-0.008706229,18.92920587,NSIT,-0.007534237,18.53415997,
2284,-0.008664372,18.91806837,NSP,-0.007534237,18.53415997,
2285,-0.008622515,18.90693087,NSPR,-0.007534237,18.53415997,
2286,-0.008622515,18.90693087,NSSC,-0.007534237,18.53415997,
2287,-0.008622515,18.90693087,NSTG,-0.007534237,18.53415997,
2288,-0.008622515,18.90693087,NSYS,-0.00749238,18.51788288,
2289,-0.008580659,18.89579337,NTAP,-0.00749238,18.51788288,
2290,-0.008580659,18.89579337,NTB,-0.00749238,18.51788288,
2291,-0.008538802,18.88465587,NTCT,-0.00749238,18.51788288,
2292,-0.008538802,18.88465587,NTEC,-0.007450523,18.50160579,
2293,-0.008538802,18.88465587,NTGR,-0.007408666,18.4853287,
2294,-0.008496945,18.87351837,NTIC,-0.007408666,18.4853287,
2295,-0.008496945,18.87351837,NTIP,-0.007408666,18.4853287,
2296,-0.008496945,18.87351837,NTLA,-0.007366809,18.46905161,
2297,-0.008496945,18.87351837,NTN,-0.007324952,18.45277452,
2298,-0.008496945,18.87351837,NTNX,-0.007283096,18.43649743,
2299,-0.008496945,18.87351837,NTR,-0.007283096,18.43649743,
2300,-0.008455088,18.86238087,NTRA,-0.007241239,18.42022034,
2301,-0.008455088,18.86238087,NTRP,-0.007241239,18.42022034,
2302,-0.008371374,18.84010587,NTRS,-0.007241239,18.42022034,
2303,-0.008371374,18.84010587,NTUS,-0.007241239,18.42022034,
2304,-0.008371374,18.84010587,NTWK,-0.007157525,18.38766616,
2305,-0.008371374,18.84010587,NUAN,-0.007157525,18.38766616,
2306,-0.008329517,18.82896837,NUE,-0.007115668,18.37138907,
2307,-0.008329517,18.82896837,NURO,-0.007115668,18.37138907,
2308,-0.008287661,18.81783087,NUS,-0.007115668,18.37138907,
2309,-0.008245804,18.80669337,NUVA,-0.007115668,18.37138907,
2310,-0.008245804,18.80669337,NVAX,-0.007073811,18.35511198,
2311,-0.008245804,18.80669337,NVCN,-0.007031954,18.33883489,
2312,-0.008245804,18.80669337,NVCR,-0.007031954,18.33883489,
2313,-0.008211785,18.7976415,NVDA,-0.007031954,18.33883489,
2314,-0.008203947,18.79459342,NVEC,-0.007031954,18.33883489,
2315,-0.008203947,18.79459342,NVEE,-0.006990098,18.3225578,
2316,-0.008203947,18.79459342,NVFY,-0.006990098,18.3225578,
2317,-0.008203947,18.79459342,NVGS,-0.006948241,18.3062807,
2318,-0.00816209,18.77831633,NVIV,-0.006948241,18.3062807,
2319,-0.00816209,18.77831633,NVMI,-0.006906384,18.29000361,
2320,-0.00816209,18.77831633,NVR,-0.006906384,18.29000361,
2321,-0.00816209,18.77831633,NVRO,-0.006906384,18.29000361,
2322,-0.00816209,18.77831633,NVT,-0.006906384,18.29000361,
2323,-0.00816209,18.77831633,NVTA,-0.006906384,18.29000361,
2324,-0.008120233,18.76203924,NVUS,-0.006906384,18.29000361,
2325,-0.008120233,18.76203924,NWBI,-0.006906384,18.29000361,
2326,-0.008120233,18.76203924,NWE,-0.006864527,18.27372652,
2327,-0.008120233,18.76203924,NWFL,-0.006864527,18.27372652,
2328,-0.008120233,18.76203924,NWGI,-0.006864527,18.27372652,
2329,-0.008120233,18.76203924,NWHM,-0.006780813,18.24117234,
2330,-0.008078376,18.74576215,NWL,-0.006780813,18.24117234,
2331,-0.008078376,18.74576215,NWLI,-0.006780813,18.24117234,
2332,-0.008078376,18.74576215,NWN,-0.006780813,18.24117234,
2333,-0.008078376,18.74576215,NWPX,-0.006780813,18.24117234,
2334,-0.008078376,18.74576215,NWS,-0.006738956,18.22489525,
2335,-0.008078376,18.74576215,NWSA,-0.006738956,18.22489525,
2336,-0.008036519,18.72948506,NX,-0.006738956,18.22489525,
2337,-0.008036519,18.72948506,NXE,-0.006655243,18.19234107,
2338,-0.008036519,18.72948506,NXGN,-0.006655243,18.19234107,
2339,-0.008036519,18.72948506,NXPI,-0.006655243,18.19234107,
2340,-0.007952806,18.69693088,NXRT,-0.006655243,18.19234107,
2341,-0.007952806,18.69693088,NXST,-0.006655243,18.19234107,
2342,-0.007952806,18.69693088,NXTD,-0.006613386,18.17606398,
2343,-0.007952806,18.69693088,NYCB,-0.006613386,18.17606398,
2344,-0.007952806,18.69693088,NYMT,-0.006613386,18.17606398,
2345,-0.007952806,18.69693088,NYMX,-0.006613386,18.17606398,
2346,-0.007952806,18.69693088,NYT,-0.006613386,18.17606398,
2347,-0.007952806,18.69693088,O,-0.006571529,18.15978689,
2348,-0.007910949,18.68065379,OAS,-0.006571529,18.15978689,
2349,-0.007910949,18.68065379,OBAS,-0.006571529,18.15978689,
2350,-0.007910949,18.68065379,OBCI,-0.006571529,18.15978689,
2351,-0.007869092,18.6643767,OBLG,-0.006571529,18.15978689,
2352,-0.007827235,18.64809961,OBLN,-0.006529672,18.1435098,
2353,-0.007785378,18.63182252,OBNK,-0.006529672,18.1435098,
2354,-0.007785378,18.63182252,OBSV,-0.006529672,18.1435098,
2355,-0.007785378,18.63182252,OC,-0.006529672,18.1435098,
2356,-0.007743521,18.61554543,OCC,-0.006529672,18.1435098,
2357,-0.007743521,18.61554543,OCFC,-0.006487815,18.12723271,
2358,-0.007743521,18.61554543,OCGN,-0.006487815,18.12723271,
2359,-0.007701664,18.59926834,OCN,-0.006487815,18.12723271,
2360,-0.007701664,18.59926834,OCSI,-0.006445958,18.11095562,
2361,-0.007659807,18.58299124,OCSL,-0.006445958,18.11095562,
2362,-0.007659807,18.58299124,OCUL,-0.006404101,18.09467853,
2363,-0.007659807,18.58299124,OCX,-0.006404101,18.09467853,
2364,-0.007617951,18.56671415,ODC,-0.006404101,18.09467853,
2365,-0.007617951,18.56671415,ODFL,-0.006404101,18.09467853,
2366,-0.007617951,18.56671415,ODP,-0.006404101,18.09467853,
2367,-0.007617951,18.56671415,ODT,-0.006404101,18.09467853,
2368,-0.007617951,18.56671415,OEC,-0.006362244,18.07840144,
2369,-0.007576094,18.55043706,OESX,-0.006320388,18.06212435,
2370,-0.007576094,18.55043706,OFC,-0.006320388,18.06212435,
2371,-0.007534237,18.53415997,OFED,-0.006320388,18.06212435,
2372,-0.007534237,18.53415997,OFG,-0.006320388,18.06212435,
2373,-0.007534237,18.53415997,OFIX,-0.006320388,18.06212435,
2374,-0.007534237,18.53415997,OFLX,-0.006320388,18.06212435,
2375,-0.007534237,18.53415997,OFS,-0.006320388,18.06212435,
2376,-0.007534237,18.53415997,OGE,-0.006320388,18.06212435,
2377,-0.00749238,18.51788288,OGEN,-0.006320388,18.06212435,
2378,-0.00749238,18.51788288,OGI,-0.006320388,18.06212435,
2379,-0.00749238,18.51788288,OGS,-0.006278531,18.04584726,
2380,-0.00749238,18.51788288,OHI,-0.006278531,18.04584726,
2381,-0.007450523,18.50160579,OI,-0.006278531,18.04584726,
2382,-0.007408666,18.4853287,OII,-0.006278531,18.04584726,
2383,-0.007408666,18.4853287,OIS,-0.006278531,18.04584726,
2384,-0.007408666,18.4853287,OKE,-0.006236674,18.02957017,
2385,-0.007366809,18.46905161,OKTA,-0.006194817,18.01329307,
2386,-0.007324952,18.45277452,OLED,-0.006194817,18.01329307,
2387,-0.007283096,18.43649743,OLLI,-0.006194817,18.01329307,
2388,-0.007283096,18.43649743,OLN,-0.006194817,18.01329307,
2389,-0.007241239,18.42022034,OLP,-0.006194817,18.01329307,
2390,-0.007241239,18.42022034,OMC,-0.00615296,17.99701598,
2391,-0.007241239,18.42022034,OMCL,-0.00615296,17.99701598,
2392,-0.007241239,18.42022034,OMER,-0.00615296,17.99701598,
2393,-0.007157525,18.38766616,OMEX,-0.00615296,17.99701598,
2394,-0.007157525,18.38766616,OMF,-0.006111103,17.98073889,
2395,-0.007115668,18.37138907,OMI,-0.006111103,17.98073889,
2396,-0.007115668,18.37138907,ON,-0.006069246,17.9644618,
2397,-0.007115668,18.37138907,ONB,-0.006027389,17.94818471,
2398,-0.007115668,18.37138907,ONCS,-0.006027389,17.94818471,
2399,-0.007073811,18.35511198,ONCT,-0.006027389,17.94818471,
2400,-0.007031954,18.33883489,ONCY,-0.006027389,17.94818471,
2401,-0.007031954,18.33883489,ONDK,-0.006027389,17.94818471,
2402,-0.007031954,18.33883489,ONTO,-0.006027389,17.94818471,
2403,-0.007031954,18.33883489,ONTX,-0.006027389,17.94818471,
2404,-0.006990098,18.3225578,ONVO,-0.005985533,17.93190762,
2405,-0.006990098,18.3225578,OOMA,-0.005943676,17.91563053,
2406,-0.006948241,18.3062807,OPB,-0.005943676,17.91563053,
2407,-0.006948241,18.3062807,OPBK,-0.005943676,17.91563053,
2408,-0.006906384,18.29000361,OPCH,-0.005943676,17.91563053,
2409,-0.006906384,18.29000361,OPGN,-0.005943676,17.91563053,
2410,-0.006906384,18.29000361,OPHC,-0.005943676,17.91563053,
2411,-0.006906384,18.29000361,OPI,-0.005943676,17.91563053,
2412,-0.006906384,18.29000361,OPK,-0.005943676,17.91563053,
2413,-0.006906384,18.29000361,OPNT,-0.005901819,17.89935344,
2414,-0.006906384,18.29000361,OPOF,-0.005901819,17.89935344,
2415,-0.006864527,18.27372652,OPRX,-0.005901819,17.89935344,
2416,-0.006864527,18.27372652,OPTN,-0.005901819,17.89935344,
2417,-0.006864527,18.27372652,OPTT,-0.005859962,17.88307635,
2418,-0.006780813,18.24117234,OPY,-0.005859962,17.88307635,
2419,-0.006780813,18.24117234,OR,-0.005859962,17.88307635,
2420,-0.006780813,18.24117234,ORA,-0.005859962,17.88307635,
2421,-0.006780813,18.24117234,ORBC,-0.005818105,17.86679926,
2422,-0.006780813,18.24117234,ORC,-0.005818105,17.86679926,
2423,-0.006738956,18.22489525,ORCL,-0.005818105,17.86679926,
2424,-0.006738956,18.22489525,ORGS,-0.005776248,17.85052217,
2425,-0.006738956,18.22489525,OSG,-0.005776248,17.85052217,
2426,-0.006655243,18.19234107,OSIS,-0.005776248,17.85052217,
2427,-0.006655243,18.19234107,OSK,-0.005776248,17.85052217,
2428,-0.006655243,18.19234107,OSPN,-0.005734391,17.83424508,
2429,-0.006655243,18.19234107,OSS,-0.005734391,17.83424508,
2430,-0.006655243,18.19234107,OSTK,-0.005734391,17.83424508,
2431,-0.006613386,18.17606398,OSUR,-0.005734391,17.83424508,
2432,-0.006613386,18.17606398,OTEL,-0.005734391,17.83424508,
2433,-0.006613386,18.17606398,OTEX,-0.005692534,17.81796799,
2434,-0.006613386,18.17606398,OTIC,-0.005692534,17.81796799,
2435,-0.006613386,18.17606398,OTLK,-0.005692534,17.81796799,
2436,-0.006571529,18.15978689,OTTR,-0.005650678,17.8016909,
2437,-0.006571529,18.15978689,OTTW,-0.005650678,17.8016909,
2438,-0.006571529,18.15978689,OUT,-0.005650678,17.8016909,
2439,-0.006571529,18.15978689,OVBC,-0.005650678,17.8016909,
2440,-0.006571529,18.15978689,OVID,-0.005608821,17.78400843,
2441,-0.006529672,18.1435098,OVLY,-0.005608821,17.78400843,
2442,-0.006529672,18.1435098,OVV,-0.005566964,17.76346523,
